,Image,Text
592,AHTD3A0193_Para2_5.png,لتحديد المنتجات والأدوات التمويلية عدم قدرة المصارف الإسلامية على تطوير
593,AHTD3A0193_Para3_1.png,المنتجات الرديفية لمنتجات  البنوك التقليدية مثل منتجات الخزينة والتحوط
594,AHTD3A0193_Para3_2.png,والسندات وغيرها عدم استطاعة المصارف الإسلامية منافسة التقليدية في ق
595,AHTD3A0193_Para3_3.png,قضية الأرباح لأن أرباح المصارف الإسلامية حدية بطبيعتها وذلك لأسباب
596,AHTD3A0193_Para3_4.png,عديدة عدم  جدوى توسع المصارف الإسلامية في الفروع الآلية
597,AHTD3A0193_Para3_5.png,نتيجة التنافس الذي  ستوجده التجارة الإلكترونية  دور البنك لمواجهة العولمة
598,AHTD3A0194_Para2_1.png,ورقة أخرها للدور الذي يمكن أن يلعبه البنك الإسلامي للتنمية
599,AHTD3A0194_Para2_2.png,في مواجهة تحديات العولمة حيث قدم ثلاثة مقترحات في هذا المجال وهي
600,AHTD3A0194_Para2_3.png,أولا الإسهام الفعلي في تطوير التجارة البينية وزيادة تأهيل قدرة
601,AHTD3A0195_Para2_1.png,وفي ختام هذا الاستعراض الموجز لأعمال الملتقى الإسلامي للبحث في تحديات العولمة
602,AHTD3A0195_Para2_2.png,للبنوك الإسلامية يمكن القول إن المصارف الإسلامية ذات خصوصية تميزها عن
603,AHTD3A0195_Para2_3.png,باقي المصارف سواء لجهة العملاء أو لجهة الأدوات الاستثمارية كما أن حصتها
604,AHTD3A0195_Para3_1.png,التي تفرضها مفردات العولمة كما أن الممارسات الخاطئة التي نتجت عن العولمة والمرتبطة
605,AHTD3A0195_Para3_2.png,بعمليات غسيل الأموال وتجارة الممنوعات والاقتصاديات غير النظامية قد تدفع العالم
606,AHTD3A0195_Para3_3.png,إلى محاربتها لذلك فإن نجاح المصارف الإسلامية في ظل العولمة مرهون بتفهمها
607,AHTD3A0195_Para3_4.png,لما يجري حولها والتعامل معه بتطوير أنظمتها وإدارتها ومن خلال استراتيجية
608,AHTD3A0195_Para3_5.png,إسلامية موحدة
609,AHTD3A0196_Para2_1.png,ولما تعلقت الإرادة الإلهية بجعل الإنسان في الأرض خفيت حكمة خلق الإنسان على
610,AHTD3A0196_Para2_2.png,ملائكته المستغرقين في عبادته المتمحضين لطاعته الذين تجردت
611,AHTD3A0196_Para2_3.png,طبيعتهم عن الشهوة الدافعة وعن حب المعرفة الذي يمزق في سيره الفاتح حجب
612,AHTD3A0196_Para2_4.png,المجهول فيجليه ويكشف خفاياه  وقد أودع الله هذه القوى في الإنسان حتى
613,AHTD3A0196_Para2_5.png,ينجح في المهمة التي أوكلها الله إليه
614,AHTD3A0196_Para3_1.png,كما اقتضت عنايته أن تعهده برسالاته المساعدة له على الجمع بين معرفته بربه
615,AHTD3A0196_Para3_2.png,وبين شحذ قواه ومداركه ليكتشف مكنونات الكون وقوانينه وطبائع المخلوقات
616,AHTD3A0196_Para3_3.png,فالإنسان جسم محسوس يأكل ويشرب ويتعب وينام وروح تتذوق المعاني والجمال
617,AHTD3A0196_Para3_4.png,كما أن الأرض والبحار والجبال والسجاب والأشجار والطيور والحيوانات و     إلخ
618,AHTD3A0196_Para3_5.png,كل هذه الأشياء هي عناصر العالم المحسوس
619,AHTD3A0197_Para2_1.png,وتعبير الإنسان عن هذه المشاعر والإشارات التي ترسلها الكائنات هو ما
620,AHTD3A0197_Para2_2.png,يسمى بالفن وهو موضوع بحثنا حيث نستعرض في هذا البحث قضية
621,AHTD3A0197_Para2_3.png,الفن في ميزان الإسلام وللفن ارتباط كبير بالجمال فيصعب علينا أن نتصور الفن
622,AHTD3A0197_Para2_4.png,بدون تصور الجمال وكذلك يصعب علينا معرفة علاقة الدين بالفن دون تصور الفن
623,AHTD3A0197_Para2_5.png,نفسه
624,AHTD3A0197_Para3_1.png,فطر الله النفس البشرية على حب كل جميل والنفور من كل قبيح
625,AHTD3A0197_Para3_2.png,فللجمال شرف فاق كل شرف  ألا ترى من شرف الجمال أن يدعيه من هو ليس
626,AHTD3A0197_Para3_3.png,بأهله كما أنه من حقارة القبح أن ينكره من هو أهله وكما جعل الله ذلك
627,AHTD3A0197_Para3_4.png,الشرف والميل للجمال أمرا طبيعيا في الفطرة السليمة كذلك جعله أمرا
628,AHTD3A0197_Para3_5.png,محثوثا
629,AHTD3A0198_Para2_1.png,وشاءت قدرة المبدع   سبحانه وتعالى  أن يجعل من الجمال في شتى صوره 
630,AHTD3A0198_Para2_2.png,مناط رضى وسعادة لدى الإنسان واستساغة الجمال حقا مشاعا وربما تختلف
631,AHTD3A0199_Para2_1.png,والجمال بداهة لا يرتبط بالمظاهر الحسية وحدها وهذه قضية هامة من وجهة النظر
632,AHTD3A0199_Para2_5.png,من قوة مبدعة قادرة خلقت فأحسنت
633,AHTD3A0199_Para3_1.png,وصنعت فخلبت الألباب والأبصار وأثارت الفكر والتأمل وفتحت أبواب الإيمان
634,AHTD3A0203_Para3_1.png,وعلى ذلك فيجب التأكيد على وجوب اقتحام المبدعين الإسلاميين للمجالات المختلفة للفنون
635,AHTD3A0203_Para3_2.png,بما في ذلك المجالات التي تم استحداثها في هذا العصر مثل السينما والتليفزيون  إن ما يستطيع
636,AHTD3A0203_Para3_3.png,الفيلم أو المسلسل التليفزيوني تحقيقه يفوق الأثر الذي تستطيع تحقيقه آلاف الكتب والندوات والخطب
637,AHTD3A0203_Para3_4.png,والإشكالية التي تطرح هنا هي  هل يكون على المبدع
638,AHTD3A0204_Para2_3.png,الإنسان والوجود في عمل إبداعي يرتب أكبر التأثير في ترسيخ هذه التصورات
639,AHTD3A0204_Para3_1.png,وعلى ذلك فيجب التأكيد على وجوب اقتحام المبدعين الإسلاميين للمجالات
640,AHTD3A0204_Para3_2.png,المختلفة للفنون بما في ذلك المجالات التي تم استحداثها في هذا
641,AHTD3A0204_Para3_3.png,العصر مثل السينما والتليفزيون  إن ما يستطيع الفيلم أو المسلسل التليفزيوني
642,AHTD3A0204_Para3_4.png,تحقيقه يفوق الأثر الذي تستطيع تحقيقه آلاف الكتب والندوات والخطب  والإشكالية التي تطرح هنا هي
643,AHTD3A0204_Para3_5.png,هل يكون على المبدع
644,AHTD3A0206_Para2_1.png,ولم تكن علاقة الإسلام بالفن تقتصر على توصيفه الشرعي فحسب بل كان هناك فن منسوب إليه
645,AHTD3A0206_Para2_2.png,عبر العصور يسمى بالفن الإسلامي فما هي الإسلامية التي يمكنها أن تحدد المنعوت  وهو الفن
646,AHTD3A0206_Para3_1.png,وإن كانت كذلك فما هي تلك الفترة  هل هي فترة ذروة الحضارة الإسلامية إبداعيا
647,AHTD3A0206_Para3_2.png,أم هي فترة الفتوحات الواسعة أم هي بعد ذلك أم هل الإسلامية صفة مكانية من ثم
648,AHTD3A0208_Para3_1.png,ما الفاعلية فهي صفة جديدة لم تكتسب مشروعية بعد ولا أظنها تكتسبها  فالقول إن الفنان المسلم
649,AHTD3A0208_Para3_2.png,ينتج فنا إسلاميا هو قول أعرج يفترض أن الإسلام ملة توضع في خانة من خانات بطاقات الهوية ومن
650,AHTD3A0209_Para2_1.png,ولكن نتاجه الحضاري الجمالي من فن وصنعة هو إسلامي بلا مراء  كذلك ثمة إشكالية
651,AHTD3A0209_Para2_2.png,أخرى تجعلنا لا نقبل الفاعلية كأساس تصنيفي حيث إن الفن في الرؤية الإسلامية
652,AHTD3A0209_Para2_3.png,المعرفية هو نتاج حياة من ثم فالجميع متاح لهم كما أوضحنا أن يصيروا
653,AHTD3A0209_Para2_4.png,فنانين بل هو فرض على كل منتج أن يتقن عمله
654,AHTD3A0212_Para3_3.png,في العمارة الأندلسية المغربية حيث تتجاوب أقواس العقود مع سائر العناصر  وأحواض
655,AHTD3A0212_Para3_4.png,المياه والأشجار والمناظر التي تحيط بالمكان حيث يصبح المبنى وكأنه نبت من الأرض
656,AHTD3A0212_Para3_5.png,كما ينبت الشجر والنخيل
657,AHTD3A0213_Para3_1.png,من المسلمات في العقيدة الإسلامية العزوف عن الإسراف في بهرج الحياة باعتبار ذلك عرضا زائلا وما
658,AHTD3A0213_Para3_2.png,عند الله خير وأبقى وإلى جانب ذلك فقد وصل ازدهار الحضارة الإسلامية في كثير من العصور إلى درجة
659,AHTD3A0214_Para3_1.png,ويزخر المتحف الإسلامي بمصر بالكثير من نماذج ذلك الخزف ذي البريق المعدني والذي يعتبر
660,AHTD3A0214_Para3_2.png,من أرقى أنواع الخزف في العالم ومن الحلول الابتكارية التي كان للفنان المسلم الفضل في
661,AHTD3A0214_Para3_3.png,تحقيقها المواءمة بين استيفاء المسجد للعظمة والفخامة وهو ما تتيحه الثروة المتزايدة
662,AHTD3A0214_Para3_4.png,في المجتمع وبين ما يتطلبه الفكر الإسلامي في الالتزام بأسلوب السلف الصالح
663,AHTD3A0215_Para2_2.png,كالطين والخشب أن يصنع محاريب المساجد من الخزف أو الخشب أو الجص بعد أن أثراها بالزخرفة
664,AHTD3A0215_Para2_3.png,والنقش مما جعل هذه المحاريب قمة في الجمال والجلال
665,AHTD3A0215_Para2_4.png,ومن أمثلة المحاريب الإسلامية الرائعة محراب السيدة رقية بالمتحف المصري الإسلامي
666,AHTD3A0215_Para3_3.png,وهو يدرك الواقع  ولكن المسألة ليست بهذه البساطة لأن تجريد النظر إلى الواقع من الفكر المسبق ليس كافيا
667,AHTD3A0216_Para2_1.png,فالماديون يحاولون اختزال الإدراك الواقعي للحقائق في المدركات المادية فقط مع أن الموضوعية
668,AHTD3A0216_Para2_2.png,تقتضي اعتبار كل ما يمكن إدراكه من الحقائق الفاعلة في الواقع حقائق واقعية  فكما أن الحقائق
669,AHTD3A0216_Para2_3.png,المادية واقع فإن الحقائق الروحية أيضا واقع  وكما أن قوى الإنسان وإمكاناته وغرائزه واقع فإن مشاعره
